Date,Total Gain/Loss,Unrealized Gain/Loss,Realized Gain/Loss
2019-10-27,0.42886697337753155,0.0,0.42886697337753155
2019-10-28,0.6998851450012852,0.27101817162375363,0.42886697337753155
2019-10-29,1.4754412862370123,1.0465743128594807,0.42886697337753155
2019-10-30,1.348182914859945,0.0,1.348182914859945
2019-10-31,1.200796763418865,-0.14738615144107992,1.348182914859945
2019-11-01,1.6878237808289884,0.3396408659690435,1.348182914859945
2019-11-02,1.8106723334354748,0.17119501775658752,1.6394773156788873
2019-11-03,2.462588691966142,0.8217676231689202,1.6408210687972218
2019-11-04,3.624686278032643,1.9838652092354214,1.6408210687972218
2019-11-05,3.5249923942301864,1.8841713254329646,1.6408210687972218
2019-11-06,3.3679373948937803,0.0,3.3679373948937803
2019-11-07,2.2618472659810847,-1.1060901289126956,3.3679373948937803
2019-11-08,0.7190679002213692,-2.648869494672411,3.3679373948937803
2019-11-09,1.138949171784862,-2.228988223108918,3.3679373948937803
2019-11-10,2.9838865412656927,0.0,2.9838865412656927
2019-11-11,1.7681573513084594,-1.0296695364672332,2.7978268877756927
2019-11-12,2.3559687463612846,0.0,2.3559687463612846
2019-11-13,8.101112677460442,5.745143931099157,2.3559687463612846
2019-11-14,5.060906729956606,2.704937983595322,2.3559687463612846
2019-11-15,-4.572921658702386,-6.928890405063671,2.3559687463612846
2019-11-16,0.4599771462757175,-1.895991600085567,2.3559687463612846
2019-11-17,13.928403602040014,11.572434855678729,2.3559687463612846
2019-11-18,0.5319844900301538,-1.8239842563311308,2.3559687463612846
2019-11-19,-11.956404877484621,-14.312373623845906,2.3559687463612846
2019-11-20,-12.609189307933445,-14.96515805429473,2.3559687463612846
2019-11-21,-38.19540268915825,-40.551371435519535,2.3559687463612846
2019-11-22,-55.15603561174345,-57.51200435810473,2.3559687463612846
2019-11-23,-46.13328219543965,-48.48925094180093,2.3559687463612846
2019-11-24,-72.24740435526518,-74.60337310162646,2.3559687463612846
2019-11-25,-64.17769593561808,-66.53366468197936,2.3559687463612846
2019-11-26,-53.24098849765181,-55.5969572440131,2.3559687463612846
2019-11-27,-25.65894288317341,-28.014911629534694,2.3559687463612846
2019-11-28,-19.55461011021776,-21.910578856579043,2.3559687463612846
2019-11-29,-17.26224249398119,-19.618211240342475,2.3559687463612846
2019-11-30,-28.977240732312847,-31.33320947867413,2.3559687463612846
2019-12-01,-27.785819759682624,-30.14178850604391,2.3559687463612846
2019-12-02,-31.1402995820222,-33.496268328383486,2.3559687463612846
2019-12-03,-34.2631380249615,-36.619106771322784,2.3559687463612846
2019-12-04,-47.64139629486071,-49.997365041222,2.3559687463612846
2019-12-05,-37.5193185896337,-39.87528733599498,2.3559687463612846
2019-12-06,-28.401543390362974,-30.75751213672426,2.3559687463612846
2019-12-07,-31.856799144865764,-34.212767891227045,2.3559687463612846
2019-12-08,-31.991790039893207,-34.34775878625449,2.3559687463612846
2019-12-09,-40.06693750549232,-42.422906251853604,2.3559687463612846
2019-12-10,-54.2362944150798,-56.59226316144108,2.3559687463612846
2019-12-11,-54.47660724749633,-56.83257599385762,2.3559687463612846
2019-12-12,-47.750511145038956,-50.10647989140024,2.3559687463612846
2019-12-13,-41.033262801872596,-43.38923154823388,2.3559687463612846
2019-12-14,-54.897390183116755,-57.25335892947804,2.3559687463612846
2019-12-15,-46.68141252482142,-49.0373812711827,2.3559687463612846
2019-12-16,-62.983846798847054,-65.33981554520834,2.3559687463612846
2019-12-17,-85.17576097663898,-86.53876461107852,1.3630036344395373
2019-12-18,-61.74534709266371,-63.10835072710324,1.3630036344395373
2019-12-19,-67.07561337295616,-68.43861700739569,1.3630036344395373
2019-12-20,-67.78165792139485,-69.14466155583439,1.3630036344395373
2019-12-21,-68.39044510959205,-69.75344874403159,1.3630036344395373
2019-12-22,-63.67591783377164,-65.03892146821119,1.3630036344395373
2019-12-23,-72.97763860413936,-74.3406422385789,1.3630036344395373
2019-12-24,-74.76030482418177,-76.12330845862131,1.3630036344395373
2019-12-25,-79.85648836702097,-81.21949200146051,1.3630036344395373
2019-12-26,-80.70365085502537,-82.06665448946491,1.3630036344395373
2019-12-27,-80.75190822017407,-82.11491185461361,1.3630036344395373
2019-12-28,-78.58455403237028,-79.94755766680981,1.3630036344395373
2019-12-29,-72.50558979361581,-73.86859342805535,1.3630036344395373
2019-12-30,-79.64145164802233,-81.00445528246186,1.3630036344395373
2019-12-31,-85.14409414698505,-86.50709778142459,1.3630036344395373
2020-01-01,-78.95141546261227,-80.31441909705181,1.3630036344395373
2020-01-02,-89.90845745582045,-91.27146109025999,1.3630036344395373
2020-01-03,-74.95477937502847,-76.317783009468,1.3630036344395373
2020-01-04,-73.26579432597298,-74.62879796041251,1.3630036344395373
2020-01-05,-71.17110342506987,-72.53410705950941,1.3630036344395373
2020-01-06,-55.49750475780335,-56.860508392242885,1.3630036344395373
2020-01-07,-54.40648112694155,-55.76948476138109,1.3630036344395373
2020-01-08,-58.174989980255916,-59.53799361469545,1.3630036344395373
2020-01-09,-64.0799441664015,-49.325010003337766,-14.754934163063737
2020-01-10,-53.1765610872187,-38.421626924154964,-14.754934163063737
2020-01-11,-55.66611223297349,-40.91117806990975,-14.754934163063737
2020-01-12,-48.21259443364404,-33.457660270580305,-14.754934163063737
2020-01-13,-51.59675326704673,-36.84181910398299,-14.754934163063737
2020-01-14,-27.77217855901952,-13.017244395955782,-14.754934163063737
2020-01-15,-13.592839471535019,1.1620946915287185,-14.754934163063737
2020-01-16,-11.158027536215341,3.596906626848396,-14.754934163063737
2020-01-17,-1.2460890005234717,13.508845162540265,-14.754934163063737
2020-01-18,3.3791194374028146,18.13405360046655,-14.754934163063737
2020-01-19,-17.150385717048064,-2.3954515539843264,-14.754934163063737
2020-01-20,-15.444908943338149,-0.6899747802744116,-14.754934163063737
2020-01-21,-5.845409325857874,8.909524837205863,-14.754934163063737
2020-01-22,-5.409295114648399,9.345639048415338,-14.754934163063737
2020-01-23,-21.960765194790632,-7.205831031726895,-14.754934163063737
2020-01-24,-16.767064791700463,-2.0121306286367258,-14.754934163063737
2020-01-25,-19.54201766073055,-4.7870834976668135,-14.754934163063737
2020-01-26,-7.238521056610245,0.0,-7.238521056610245
2020-01-27,-4.571124783037709,2.6673962735725363,-7.238521056610245
2020-01-28,5.878086351385542,13.116607407995787,-7.238521056610245
2020-01-29,7.7311039370267345,14.96962499363698,-7.238521056610245
2020-01-30,13.1096161451211,20.348137201731344,-7.238521056610245
2020-01-31,2.8242825284412234,10.06280358505147,-7.238521056610245
2020-02-01,18.108146088805277,25.346667145415523,-7.238521056610245
2020-02-02,24.766920000967488,32.005441057577734,-7.238521056610245
2020-02-03,33.63267421342514,40.871195270035386,-7.238521056610245
2020-02-04,55.811160667962056,63.0496817245723,-7.238521056610245
2020-02-05,61.887218793558496,69.12573985016874,-7.238521056610245
2020-02-06,80.59305851217623,87.83157956878647,-7.238521056610245
2020-02-07,96.87551047450252,104.11403153111276,-7.238521056610245
2020-02-08,95.32549139162712,102.56401244823736,-7.238521056610245
2020-02-09,114.5108810652515,121.74940212186173,-7.238521056610245
2020-02-10,109.74875617130098,116.98727722791122,-7.238521056610245
2020-02-11,135.3843246972444,142.62284575385465,-7.238521056610245
2020-02-12,166.58024273015477,173.818763786765,-7.238521056610245
2020-02-13,193.31363173836095,200.5521527949712,-7.238521056610245
2020-02-14,234.14249774929348,241.38101880590372,-7.238521056610245
2020-02-15,236.32951991584005,243.5680409724503,-7.238521056610245
2020-02-16,197.27735313848342,204.51587419509366,-7.238521056610245
2020-02-17,181.89408535827667,189.1326064148869,-7.238521056610245
2020-02-18,217.09839703842428,224.33691809503452,-7.238521056610245
2020-02-19,162.88826073111807,170.1267817877283,-7.238521056610245
2020-02-20,163.93777595619855,171.1762970128088,-7.238521056610245
2020-02-21,169.67084034064482,176.90936139725505,-7.238521056610245
2020-02-22,153.48703841830215,160.7255594749124,-7.238521056610245
2020-02-23,190.58977582335473,197.82829687996497,-7.238521056610245
2020-02-24,153.38795496911882,160.62647602572906,-7.238521056610245
2020-02-25,119.23372565594134,126.47224671255158,-7.238521056610245
2020-02-26,66.69857978323418,73.93710083984442,-7.238521056610245
2020-02-27,100.46208668128749,107.70060773789773,-7.238521056610245
2020-02-28,103.21247511266628,110.45099616927652,-7.238521056610245
2020-02-29,110.03181458762595,117.27033564423618,-7.238521056610245
2020-03-01,132.53506267394943,139.77358373055966,-7.238521056610245
2020-03-02,139.38279252507297,146.6213135816832,-7.238521056610245
2020-03-03,139.93025257113024,147.16877362774048,-7.238521056610245
2020-03-04,145.9247026171558,153.16322367376603,-7.238521056610245
2020-03-05,161.99092495479684,169.22944601140708,-7.238521056610245
2020-03-06,215.55508101564462,222.79360207225486,-7.238521056610245
2020-03-07,176.7835043905769,184.02202544718713,-7.238521056610245
2020-03-08,-8.983411005894702,0.0,-8.983411005894702
2020-03-09,-25.987448113789622,-17.00403710789492,-8.983411005894702
2020-03-10,-12.151429227282234,-3.1680182213875323,-8.983411005894702
2020-03-11,-27.748353688759195,-18.764942682864493,-8.983411005894702
2020-03-12,-643.8535809368979,-634.8701699310031,-8.983411005894702
2020-03-13,-519.9317103263421,-510.9482993204474,-8.983411005894702
2020-03-14,-563.4790311916178,-554.495620185723,-8.983411005894702
2020-03-15,-537.1531299818747,-528.16971897598,-8.983411005894702
2020-03-16,-618.3763711291039,-609.3929601232091,-8.983411005894702
2020-03-17,-556.3005324447299,-547.3171214388352,-8.983411005894702
2020-03-18,-553.0430305160173,-544.0596195101226,-8.983411005894702
2020-03-19,-401.07932202083276,-392.09591101493805,-8.983411005894702
2020-03-20,-425.4867639114046,-416.50335290550987,-8.983411005894702
2020-03-21,-412.3178120084993,-403.3344010026046,-8.983411005894702
2020-03-22,-495.02762861212005,-486.04421760622535,-8.983411005894702
2020-03-23,-386.32300914407415,-377.33959813817944,-8.983411005894702
2020-03-24,-355.2292726104382,-346.2458616045435,-8.983411005894702
2020-03-25,-362.76849641806734,-353.78508541217263,-8.983411005894702
2020-03-26,-335.47863507651874,-326.49522407062403,-8.983411005894702
2020-03-27,-407.27252846573623,-398.2891174598415,-8.983411005894702
2020-03-28,-416.01750124113073,-407.034090235236,-8.983411005894702
2020-03-29,-469.08383742303,-460.1004264171353,-8.983411005894702
2020-03-30,-375.09365146228595,-366.11024045639124,-8.983411005894702
2020-03-31,-375.6770934808782,-366.6936824749835,-8.983411005894702
2020-04-01,-349.94720104446054,-340.96379003856583,-8.983411005894702
2020-04-02,-336.37209040503063,-327.3886793991359,-8.983411005894702
2020-04-03,-332.69922964625783,-323.7158186403631,-8.983411005894702
2020-04-04,-315.3955977240922,-306.4121867181975,-8.983411005894702
2020-04-05,-325.5320700518044,-316.5486590459097,-8.983411005894702
2020-04-06,-223.45529930838302,-214.4718883024883,-8.983411005894702
2020-04-07,-254.0125301716382,-245.02911916574348,-8.983411005894702
2020-04-08,-209.5134678824151,-200.5300568765204,-8.983411005894702
2020-04-09,-213.51768699198223,-204.53427598608752,-8.983411005894702
2020-04-10,-292.0989033129303,-283.1154923070356,-8.983411005894702
2020-04-11,-287.96391729603425,-278.98050629013954,-8.983411005894702
2020-04-12,-272.14277894834305,-263.15936794244834,-8.983411005894702
2020-04-13,-294.0510133358796,-285.0676023299849,-8.983411005894702
2020-04-14,-289.5758368358227,-280.592425829928,-8.983411005894702
2020-04-15,-337.2252443556479,-328.24183334975316,-8.983411005894702
2020-04-16,-214.1685686141953,-205.18515760830059,-8.983411005894702
2020-04-17,-216.0604398204321,-207.07702881453739,-8.983411005894702
2020-04-18,-123.66104528559225,-114.67763427969754,-8.983411005894702
2020-04-19,-174.9283694343217,-165.944958428427,-8.983411005894702
2020-04-20,-246.220307472261,-237.2368964663663,-8.983411005894702
2020-04-21,-242.20747457458964,-233.22406356869493,-8.983411005894702
2020-04-22,-160.1221717523992,-151.1387607465045,-8.983411005894702
2020-04-23,-111.00060600768634,-102.01719500179163,-8.983411005894702
2020-04-24,-90.61964534267717,-81.63623433678248,-8.983411005894702
2020-04-25,-46.86852378525052,-37.885112779355815,-8.983411005894702
2020-04-26,-22.802144204045316,-13.818733198150614,-8.983411005894702
2020-04-27,-13.009620600271127,-4.026209594376425,-8.983411005894702
2020-04-28,-6.565054100435838,2.4183569054588636,-8.983411005894702
2020-04-29,193.60914599640083,202.59255700229554,-8.983411005894702
2020-04-30,113.2140197069978,83.74818290985723,29.465836797140568
2020-05-01,193.60419500282882,164.13835820568823,29.465836797140568
2020-05-02,221.5323732243878,178.21262763193798,43.31974559244983
2020-05-03,184.86013987003128,141.54039427758144,43.31974559244983
2020-05-04,162.40431691563134,119.0845713231815,43.31974559244983
2020-05-05,158.7824968996323,115.46275130718246,43.31974559244983
2020-05-06,138.10817439846653,94.7884288060167,43.31974559244983
2020-05-07,299.22725905956486,255.90751346711502,43.31974559244983
2020-05-08,272.0302852712845,228.7105396788347,43.31974559244983
2020-05-09,236.09844984184997,192.77870424940014,43.31974559244983
2020-05-10,-324.2024719038892,0.0,-324.2024719038892
2020-05-11,-402.7223929910257,0.0,-402.7223929910257
2020-05-12,-402.7223929910257,0.0,-402.7223929910257
